station,window_months,window_start_month,window_end_month,rolling_mean_cfs,partial_months_in_window,unusable_months_in_window
San Marcos Springs,18,1969-04-01,1970-09-01,188.0912314388121,0,0
San Marcos Springs,18,1969-05-01,1970-10-01,189.19105222734254,0,0
San Marcos Springs,18,1969-06-01,1970-11-01,187.87253370882402,0,0
San Marcos Springs,18,1969-07-01,1970-12-01,185.20646441372247,0,0
San Marcos Springs,18,1969-08-01,1971-01-01,183.4949948796723,0,0
San Marcos Springs,18,1969-09-01,1971-02-01,182.54773425499232,0,0
San Marcos Springs,18,1969-10-01,1971-03-01,181.40137822153952,0,0
San Marcos Springs,18,1969-11-01,1971-04-01,179.8738991295443,0,0
San Marcos Springs,18,1969-12-01,1971-05-01,178.5202551629971,0,0
San Marcos Springs,18,1970-01-01,1971-06-01,176.42987284519543,0,0
San Marcos Springs,18,1970-02-01,1971-07-01,173.34205922512373,0,0
San Marcos Springs,18,1970-03-01,1971-08-01,170.39025430960916,0,0
San Marcos Springs,18,1970-04-01,1971-09-01,165.26564260112647,0,0
San Marcos Springs,18,1970-05-01,1971-10-01,159.54909540877284,0,0
San Marcos Springs,18,1970-06-01,1971-11-01,152.7278887182113,0,0
San Marcos Springs,18,1970-07-01,1971-12-01,148.74539170506912,0,0
San Marcos Springs,18,1970-08-01,1972-01-01,146.41743471582183,0,0
San Marcos Springs,18,1970-09-01,1972-02-01,145.08712943835303,0,0
San Marcos Springs,18,1970-10-01,1972-03-01,143.68252967730166,0,0
San Marcos Springs,18,1970-11-01,1972-04-01,141.48270888877119,0,0
San Marcos Springs,18,1970-12-01,1972-05-01,140.54316289116068,0,0
San Marcos Springs,18,1971-01-01,1972-06-01,140.81478774181778,0,0
San Marcos Springs,18,1971-02-01,1972-07-01,141.79149025077834,0,0
San Marcos Springs,18,1971-03-01,1972-08-01,142.46993367115726,0,0
San Marcos Springs,18,1971-04-01,1972-09-01,143.39406748238784,0,0
San Marcos Springs,18,1971-05-01,1972-10-01,144.01294442384543,0,0
San Marcos Springs,18,1971-06-01,1972-11-01,145.59251431631853,0,0
San Marcos Springs,18,1971-07-01,1972-12-01,148.32268158035677,0,0
San Marcos Springs,18,1971-08-01,1973-01-01,151.7492048778478,0,0
San Marcos Springs,18,1971-09-01,1973-02-01,155.25458122193385,0,0
San Marcos Springs,18,1971-10-01,1973-03-01,160.21969472253122,0,0
San Marcos Springs,18,1971-11-01,1973-04-01,165.6917974704404,0,0
San Marcos Springs,18,1971-12-01,1973-05-01,170.74777118609154,0,0
San Marcos Springs,18,1972-01-01,1973-06-01,172.3617496807152,0,0
San Marcos Springs,18,1972-02-01,1973-07-01,174.98361347999835,0,0
San Marcos Springs,18,1972-03-01,1973-08-01,177.60603345280765,0,0
San Marcos Springs,18,1972-04-01,1973-09-01,180.04396654719235,0,0
San Marcos Springs,18,1972-05-01,1973-10-01,186.08966547192352,0,0
San Marcos Springs,18,1972-06-01,1973-11-01,192.25328554360811,0,0
San Marcos Springs,18,1972-07-01,1973-12-01,196.42789725209082,0,0
San Marcos Springs,18,1972-08-01,1974-01-01,198.9153524492234,0,0
San Marcos Springs,18,1972-09-01,1974-02-01,201.07024236217785,0,0
San Marcos Springs,18,1972-10-01,1974-03-01,202.8862519201229,0,0
San Marcos Springs,18,1972-11-01,1974-04-01,204.8636712749616,0,0
San Marcos Springs,18,1972-12-01,1974-05-01,207.11922683051716,0,0
San Marcos Springs,18,1973-01-01,1974-06-01,208.19091141833078,0,0
San Marcos Springs,18,1973-02-01,1974-07-01,207.91850998463903,0,0
San Marcos Springs,18,1973-03-01,1974-08-01,206.33069636456733,0,0
San Marcos Springs,18,1973-04-01,1974-09-01,204.88410138248847,0,0
San Marcos Springs,18,1973-05-01,1974-10-01,203.0714968424646,0,0
San Marcos Springs,18,1973-06-01,1974-11-01,202.43589349718383,0,0
San Marcos Springs,18,1973-07-01,1974-12-01,203.5136712749616,0,0
San Marcos Springs,18,1973-08-01,1975-01-01,202.9258576548899,0,0
San Marcos Springs,18,1973-09-01,1975-02-01,205.25848694316437,0,0
San Marcos Springs,18,1973-10-01,1975-03-01,207.51051800648574,0,0
San Marcos Springs,18,1973-11-01,1975-04-01,205.33889315582863,0,0
San Marcos Springs,18,1973-12-01,1975-05-01,204.57491466120499,0,0
San Marcos Springs,18,1974-01-01,1975-06-01,207.19474739716676,0,0
San Marcos Springs,18,1974-02-01,1975-07-01,210.49223843659328,0,0
San Marcos Springs,18,1974-03-01,1975-08-01,213.24595067417647,0,0
San Marcos Springs,18,1974-04-01,1975-09-01,215.0966077828981,0,0
San Marcos Springs,18,1974-05-01,1975-10-01,216.8844214029698,0,0
San Marcos Springs,18,1974-06-01,1975-11-01,217.26775473630312,0,0
San Marcos Springs,18,1974-07-01,1975-12-01,217.28746799795186,0,0
San Marcos Springs,18,1974-08-01,1976-01-01,217.9254608294931,0,0
San Marcos Springs,18,1974-09-01,1976-02-01,218.3082936066529,0,0
San Marcos Springs,18,1974-10-01,1976-03-01,216.69216457439484,0,0
San Marcos Springs,18,1974-11-01,1976-04-01,215.2251394847891,0,0
San Marcos Springs,18,1974-12-01,1976-05-01,215.43242741788347,0,0
San Marcos Springs,18,1975-01-01,1976-06-01,216.2972422326983,0,0
San Marcos Springs,18,1975-02-01,1976-07-01,217.62340710725027,0,0
San Marcos Springs,18,1975-03-01,1976-08-01,214.97357351790055,0,0
San Marcos Springs,18,1975-04-01,1976-09-01,213.16043134346805,0,0
San Marcos Springs,18,1975-05-01,1976-10-01,213.01305977835455,0,0
San Marcos Springs,18,1975-06-01,1976-11-01,213.88444568038562,0,0
San Marcos Springs,18,1975-07-01,1976-12-01,213.2932867795493,0,0
San Marcos Springs,18,1975-08-01,1977-01-01,213.55314341037368,0,0
San Marcos Springs,18,1975-09-01,1977-02-01,216.24784387120317,0,0
San Marcos Springs,18,1975-10-01,1977-03-01,220.06564554384354,0,0
San Marcos Springs,18,1975-11-01,1977-04-01,223.95560970154963,0,0
San Marcos Springs,18,1975-12-01,1977-05-01,228.26403264061773,0,0
San Marcos Springs,18,1976-01-01,1977-06-01,231.92580086045047,0,0
San Marcos Springs,18,1976-02-01,1977-07-01,234.5906754124218,0,0
San Marcos Springs,18,1976-03-01,1977-08-01,236.62898958866703,0,0
San Marcos Springs,18,1976-04-01,1977-09-01,238.89697047277693,0,0
San Marcos Springs,18,1976-05-01,1977-10-01,239.59338624338625,0,0
